student_id,academic_cycle_name,course_code,section_number,period_start,period_end,room_no,teacher_id,max_enrollment,rotation_day
240331,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240332,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240333,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240334,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240335,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240336,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240337,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240338,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240339,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240340,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240341,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240342,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240343,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240344,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240345,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240346,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240347,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240348,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240349,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240350,2025-2026,ELA-903,C,Period 3,,Science Lab 2,TCH009,25,
240351,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240352,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240353,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240354,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240355,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240356,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240357,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240358,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240359,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240360,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240361,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240362,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240363,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240364,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240365,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240366,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240367,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240368,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240369,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240370,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240371,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240372,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240373,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240374,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240375,2025-2026,ELA-903,D,Period 4,,Science Lab 3,TCH010,25,
240376,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240377,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240378,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240379,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240380,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240381,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240382,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240383,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240384,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240385,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240386,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240387,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240388,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240389,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240390,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240391,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240392,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240393,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240394,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240395,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240396,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240397,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240398,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240399,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240400,2025-2026,ELA-903,E,Period 5,,Science Lab 4,TCH011,25,
240401,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240402,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240403,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240404,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240405,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240406,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240407,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240408,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240409,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240410,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240411,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240412,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240413,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240414,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240415,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240416,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240417,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240418,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240419,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240420,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240421,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240422,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240423,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240424,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240425,2025-2026,ELA-904,A,Period 1,,Art Room 1,TCH012,25,
240426,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240427,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240428,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240429,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240430,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240431,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240432,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240433,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240434,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240435,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240436,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240437,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240438,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240439,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240440,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240441,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240442,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240443,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240444,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240445,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240446,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240447,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240448,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240449,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240450,2025-2026,ELA-904,B,Period 2,,Art Room 2,TCH013,25,
240451,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240452,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240453,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240454,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240455,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240456,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240457,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240458,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240459,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240460,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240461,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240462,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240463,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240464,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240465,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240466,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240467,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240468,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240469,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240470,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240471,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240472,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240473,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240474,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240475,2025-2026,ELA-905,A,Period 1,,Music Room,TCH014,25,
240476,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240477,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240478,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240479,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240480,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240481,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240482,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240483,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240484,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240485,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240486,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240487,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240488,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240489,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240490,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240491,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240492,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240493,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240494,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240495,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240496,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240497,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240498,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240499,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240500,2025-2026,ELA-905,B,Period 2,,Band Room,TCH015,25,
240001,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240002,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240003,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240004,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240005,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240006,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240007,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240008,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240009,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240010,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240011,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240012,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240013,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240014,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240015,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240016,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240017,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240018,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240019,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240020,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240021,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240022,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240023,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240024,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240025,2025-2026,ELA-905,C,Period 3,,Computer Lab 1,TCH016,25,
240026,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240027,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240028,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240029,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240030,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240031,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240032,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240033,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240034,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240035,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240036,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240037,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240038,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240039,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240040,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240041,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240042,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240043,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240044,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240045,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240046,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240047,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240048,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240049,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240050,2025-2026,ELA-905,D,Period 4,,Computer Lab 2,TCH017,25,
240051,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240052,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240053,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240054,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240055,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240056,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240057,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240058,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240059,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240060,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240061,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240062,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240063,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240064,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240065,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240066,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240067,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240068,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240069,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240070,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240071,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240072,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240073,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240074,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240075,2025-2026,ELA-905,E,Period 5,,Library,TCH018,25,
240076,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240077,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240078,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240079,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240080,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240081,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240082,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240083,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240084,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240085,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240086,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240087,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240088,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240089,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240090,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240091,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240092,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240093,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240094,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240095,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240096,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240097,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240098,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240099,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240100,2025-2026,SCI-901,A,Period 1,,Auditorium,TCH019,25,
240101,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240102,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240103,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240104,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240105,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240106,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240107,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240108,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240109,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240110,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240111,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240112,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240113,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240114,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240115,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240116,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240117,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240118,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240119,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240120,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240121,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240122,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240123,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240124,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240125,2025-2026,SCI-901,B,Period 2,,Science Lab 1,TCH020,25,
240126,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240127,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240128,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240129,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240130,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240131,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240132,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240133,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240134,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240135,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240136,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240137,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240138,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240139,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240140,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240141,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240142,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240143,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240144,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240145,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240146,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240147,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240148,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240149,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240150,2025-2026,SCI-901,C,Period 3,,Science Lab 2,TCH021,25,
240151,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240152,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240153,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240154,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240155,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240156,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240157,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240158,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240159,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240160,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240161,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240162,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240163,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240164,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240165,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240166,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240167,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240168,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240169,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240170,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240171,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240172,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240173,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240174,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240175,2025-2026,SCI-901,D,Period 4,,Science Lab 3,TCH022,25,
240176,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240177,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240178,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240179,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240180,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240181,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240182,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240183,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240184,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240185,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240186,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240187,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240188,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240189,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240190,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240191,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240192,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240193,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240194,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
240195,2025-2026,SCI-902,A,Period 1,,Science Lab 4,TCH023,25,
